,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
0,SONATSOFTW,EQ,15-May-2017,163.6,164.9,165.0,162.1,162.45,162.65,163.09,53383,8706165.55,1251,35924,67.29,5,2017,162.65000000000003,0.0,Slight or No change
1,SONATSOFTW,EQ,16-May-2017,162.65,163.0,163.95,158.0,158.5,158.6,160.17,270635,43346778.55,5672,155739,57.55,5,2017,159.26725043053165,-0.02490009222256384,Slight or No change
2,SONATSOFTW,EQ,17-May-2017,158.6,158.5,159.85,157.55,158.0,158.25,158.62,56955,9034082.85,1206,37437,65.73,5,2017,159.11517272877606,-0.002206809583858771,Slight or No change
3,SONATSOFTW,EQ,18-May-2017,158.25,158.25,161.75,156.55,156.75,157.4,158.69,169341,26872646.85,3728,85633,50.57,5,2017,158.58738483847404,-0.005371248025276443,Slight or No change
4,SONATSOFTW,EQ,19-May-2017,157.4,156.6,159.0,150.3,151.7,151.9,154.0,167554,25803272.65,2082,117644,70.21,5,2017,157.02651559896807,-0.03494282083862765,Slight or No change
5,SONATSOFTW,EQ,22-May-2017,151.9,153.4,153.4,150.0,150.05,150.45,151.17,111525,16859640.15,3503,75527,67.72,5,2017,156.14219911429203,-0.009545753785385247,Slight or No change
6,SONATSOFTW,EQ,23-May-2017,150.45,150.0,150.25,144.55,146.5,146.05,146.52,220787,32349931.1,6312,156354,70.82,5,2017,154.0204424955722,-0.029245596543702068,Slight or No change
7,SONATSOFTW,EQ,24-May-2017,146.05,147.0,148.0,143.85,144.0,146.0,145.99,143541,20955344.85,2590,86947,60.57,5,2017,153.05601082665046,-0.000342348510784074,Slight or No change
8,SONATSOFTW,EQ,25-May-2017,146.0,144.0,150.45,143.0,150.0,149.65,147.2,152779,22489070.0,3115,103014,67.43,5,2017,152.6695519123654,0.025000000000000133,Slight or No change
9,SONATSOFTW,EQ,26-May-2017,149.65,150.0,153.0,146.6,149.45,149.65,148.98,166213,24762185.3,4221,101839,61.27,5,2017,152.33777134195316,0.0,Slight or No change
10,SONATSOFTW,EQ,29-May-2017,149.65,151.6,152.7,148.0,149.9,148.6,150.28,97412,14638594.6,2008,67754,69.55,5,2017,152.11163748156198,-0.00701637153357848,Slight or No change
11,SONATSOFTW,EQ,30-May-2017,148.6,152.9,152.9,148.75,149.65,149.8,150.3,116285,17477665.15,2562,77761,66.87,5,2017,151.95593358472203,0.008075370121130687,Slight or No change
12,SONATSOFTW,EQ,31-May-2017,149.8,149.7,152.05,147.6,150.0,148.95,149.57,138676,20742097.0,2583,100020,72.12,5,2017,151.73243137313776,-0.0056742323097465075,Slight or No change
13,SONATSOFTW,EQ,01-Jun-2017,148.95,147.5,157.25,147.5,153.5,153.05,153.01,972944,148866179.5,10993,798433,82.06,6,2017,152.18412515019222,0.027526015441423413,Slight or No change
14,SONATSOFTW,EQ,02-Jun-2017,153.05,155.05,163.7,153.1,160.0,159.35,159.14,473285,75320366.85,10671,260370,55.01,6,2017,153.20834093101988,0.0411630186213654,Slight or No change
15,SONATSOFTW,EQ,05-Jun-2017,159.35,160.1,166.8,159.95,162.5,162.9,163.77,207187,33930200.95,4618,86285,41.65,6,2017,153.77903430209787,0.022278004392846107,Slight or No change
16,SONATSOFTW,EQ,06-Jun-2017,162.9,163.9,168.5,161.0,164.0,164.1,165.84,273667,45384942.6,5480,119759,43.76,6,2017,154.52386073774667,0.007366482504604033,Slight or No change
17,SONATSOFTW,EQ,07-Jun-2017,164.1,164.95,168.7,159.0,159.9,160.75,163.8,392254,64252314.75,6905,138758,35.37,6,2017,155.10750823948726,-0.02041438147471053,Slight or No change
18,SONATSOFTW,EQ,08-Jun-2017,160.75,162.3,162.3,157.25,158.5,158.45,158.78,86270,13698353.8,2992,47161,54.67,6,2017,155.1750281394612,-0.014307931570762156,Slight or No change
19,SONATSOFTW,EQ,09-Jun-2017,158.45,160.3,162.0,157.65,160.25,160.4,160.16,130731,20938125.75,3004,57083,43.66,6,2017,155.33022014011829,0.012306721363206208,Slight or No change
20,SONATSOFTW,EQ,12-Jun-2017,160.4,159.0,161.0,156.0,156.2,156.3,157.29,125785,19785272.65,2410,81667,64.93,6,2017,155.3571647233428,-0.025561097256857845,Slight or No change
21,SONATSOFTW,EQ,13-Jun-2017,156.3,156.3,157.45,153.35,155.0,154.15,155.1,128496,19929365.65,2826,90286,70.26,6,2017,155.32384735501927,-0.013755598208573305,Slight or No change
22,SONATSOFTW,EQ,14-Jun-2017,154.15,153.1,154.75,149.0,153.35,152.7,151.89,246320,37413033.8,4519,144695,58.74,6,2017,155.19200264176538,-0.009406422315926144,Slight or No change
23,SONATSOFTW,EQ,15-Jun-2017,152.7,152.0,153.0,149.5,150.55,150.5,151.22,128005,19357193.1,3300,89141,69.64,6,2017,155.07259981550806,-0.014407334643090963,Slight or No change
24,SONATSOFTW,EQ,16-Jun-2017,150.5,152.0,163.85,150.6,157.05,158.05,156.84,560532,87913904.15,7569,250487,44.69,6,2017,155.37112580989174,0.05016611295681073,Slight or No change
25,SONATSOFTW,EQ,19-Jun-2017,158.05,158.05,158.35,153.1,153.8,153.95,155.23,179646,27886253.5,5050,100106,55.72,6,2017,155.32688137931945,-0.02594115786143636,Slight or No change
26,SONATSOFTW,EQ,20-Jun-2017,153.95,153.25,155.3,152.6,154.15,153.95,153.95,138448,21313807.3,4073,90121,65.09,6,2017,155.29461914012256,0.0,Slight or No change
27,SONATSOFTW,EQ,21-Jun-2017,153.95,153.8,155.2,152.15,153.2,152.85,152.96,140085,21427430.45,4509,106974,76.36,6,2017,155.2380033134168,-0.007145177005521197,Slight or No change
28,SONATSOFTW,EQ,22-Jun-2017,152.85,153.95,155.25,151.5,152.5,152.25,153.25,114800,17593386.55,3416,72306,62.98,6,2017,155.18234978886326,-0.003925417075564264,Slight or No change
29,SONATSOFTW,EQ,23-Jun-2017,152.25,152.6,152.85,149.6,151.35,151.3,150.95,136992,20678531.25,3372,95696,69.86,6,2017,155.0979361587345,-0.006239737274220003,Slight or No change
30,SONATSOFTW,EQ,27-Jun-2017,151.3,151.55,152.9,149.1,149.8,149.85,150.34,59365,8924752.95,1596,39774,67.0,6,2017,155.04895050989813,-0.009583608724388792,Slight or No change
31,SONATSOFTW,EQ,28-Jun-2017,149.85,150.0,152.0,148.7,151.95,151.05,150.5,84122,12660682.55,2622,59889,71.19,6,2017,154.99674711593076,0.00800800800800805,Slight or No change
32,SONATSOFTW,EQ,29-Jun-2017,151.05,151.95,158.0,150.1,157.0,157.0,155.08,400652,62131387.8,8612,240178,59.95,6,2017,155.11400726725842,0.039390930155577486,Slight or No change
33,SONATSOFTW,EQ,30-Jun-2017,157.0,156.0,156.7,152.0,153.2,152.9,154.59,197273,30497270.05,5020,144527,73.26,6,2017,155.0519840825227,-0.026114649681528657,Slight or No change
34,SONATSOFTW,EQ,03-Jul-2017,152.9,153.9,157.15,153.05,155.5,155.7,155.16,233039,36157257.3,7382,180851,77.61,7,2017,155.0727419263053,0.018312622629169217,Slight or No change
35,SONATSOFTW,EQ,04-Jul-2017,155.7,156.0,156.0,151.9,152.25,152.4,153.21,170059,26054445.1,8356,130278,76.61,7,2017,155.011691396544,-0.02119460500963377,Slight or No change
36,SONATSOFTW,EQ,05-Jul-2017,152.4,153.4,163.9,152.5,162.8,163.0,160.18,1194379,191320378.35,21337,514380,43.07,7,2017,156.1160555590409,0.06955380577427817,Slight or No change
37,SONATSOFTW,EQ,06-Jul-2017,163.0,164.0,166.5,162.25,163.4,163.35,164.29,445995,73272495.2,8550,237659,53.29,7,2017,156.47116342596053,0.0021472392638035576,Slight or No change
38,SONATSOFTW,EQ,07-Jul-2017,163.35,162.7,164.7,162.0,162.6,162.45,163.15,128611,20983349.3,2799,77856,60.54,7,2017,156.55461706324314,-0.005509641873278293,Slight or No change
39,SONATSOFTW,EQ,10-Jul-2017,162.45,162.0,168.0,155.0,164.0,163.9,163.45,50403,8238428.7,537,33165,65.8,7,2017,156.59457951060352,0.0089258233302556,Slight or No change
40,SONATSOFTW,EQ,11-Jul-2017,163.9,163.4,169.2,161.55,163.25,163.15,166.49,477255,79457167.9,5283,219408,45.97,7,2017,156.91573615696504,-0.004575960951799907,Slight or No change
41,SONATSOFTW,EQ,12-Jul-2017,163.15,164.4,167.4,164.1,165.75,165.8,165.6,196458,32533905.9,2980,110075,56.03,7,2017,157.0913609724311,0.016242721422004225,Slight or No change
42,SONATSOFTW,EQ,13-Jul-2017,165.8,166.0,167.6,163.5,164.15,163.95,164.77,133566,22007748.3,3889,91800,68.73,7,2017,157.1823168260405,-0.011158021712907251,Slight or No change
43,SONATSOFTW,EQ,14-Jul-2017,163.95,164.8,165.5,159.3,161.15,160.7,162.4,165381,26858512.35,4166,118097,71.41,7,2017,157.23914527085873,-0.019823116803903584,Slight or No change
44,SONATSOFTW,EQ,17-Jul-2017,160.7,161.95,165.8,160.55,164.0,164.35,163.54,150427,24601277.3,3275,88090,58.56,7,2017,157.3421212218357,0.02271313005600506,Slight or No change
45,SONATSOFTW,EQ,18-Jul-2017,164.35,165.0,165.0,160.6,161.25,161.25,162.24,147307,23898745.25,6079,94673,64.27,7,2017,157.39676454995697,-0.018862184362640644,Slight or No change
46,SONATSOFTW,EQ,19-Jul-2017,161.25,162.8,162.8,160.3,161.45,161.05,161.36,147686,23830975.6,4403,108974,73.79,7,2017,157.44727062766427,-0.0012403100775193465,Slight or No change
47,SONATSOFTW,EQ,20-Jul-2017,161.05,161.25,162.85,160.0,161.5,160.85,161.29,101449,16362376.05,4013,72985,71.94,7,2017,157.47928145597726,-0.0012418503570320594,Slight or No change
48,SONATSOFTW,EQ,21-Jul-2017,160.85,161.15,162.85,160.25,160.85,161.55,161.54,126583,20448554.5,4582,90256,71.3,7,2017,157.52650951469607,0.004351880634131389,Slight or No change
49,SONATSOFTW,EQ,24-Jul-2017,161.55,162.95,165.7,161.2,163.0,162.8,163.91,153134,25099617.9,2706,73809,48.2,7,2017,157.59950068137388,0.007737542556484067,Slight or No change
50,SONATSOFTW,EQ,25-Jul-2017,162.8,162.1,163.95,161.6,162.9,163.15,162.7,112604,18320128.6,1290,74634,66.28,7,2017,157.65542343647235,0.002149877149877133,Slight or No change
51,SONATSOFTW,EQ,26-Jul-2017,163.15,164.15,164.6,162.2,162.7,162.9,163.32,71645,11701011.25,1152,44534,62.16,7,2017,157.68882938952484,-0.0015323322096230108,Slight or No change
52,SONATSOFTW,EQ,27-Jul-2017,162.9,165.7,174.0,164.45,168.15,167.95,170.08,1076531,183092975.9,11399,450559,41.85,7,2017,158.58513405093632,0.031000613873541916,Slight or No change
53,SONATSOFTW,EQ,28-Jul-2017,167.95,169.3,170.9,165.85,166.05,166.5,167.93,161765,27165692.45,3297,100189,61.93,7,2017,158.6876749388246,-0.00863352188151234,Slight or No change
54,SONATSOFTW,EQ,31-Jul-2017,166.5,167.75,169.0,166.15,166.95,166.75,167.17,110298,18438136.85,2423,72800,66.0,7,2017,158.75827049454932,0.0015015015015014122,Slight or No change
55,SONATSOFTW,EQ,01-Aug-2017,166.75,167.85,168.95,167.05,168.0,167.95,167.91,111077,18650672.15,2135,83388,75.07,8,2017,158.8386153259346,0.007196401799100416,Slight or No change
56,SONATSOFTW,EQ,02-Aug-2017,167.95,168.2,169.25,166.75,168.6,168.4,168.24,223951,37676498.4,5290,183241,81.82,8,2017,159.0042011984954,0.002679368859779707,Slight or No change
57,SONATSOFTW,EQ,03-Aug-2017,168.4,162.6,166.4,160.3,162.0,161.9,163.56,449523,73524303.25,21055,264141,58.76,8,2017,159.10148251212485,-0.038598574821852694,Slight or No change
58,SONATSOFTW,EQ,04-Aug-2017,161.9,161.9,164.75,159.4,159.95,160.05,161.78,135972,21998027.4,1996,95833,70.48,8,2017,159.11102393474673,-0.01142680667078444,Slight or No change
59,SONATSOFTW,EQ,07-Aug-2017,160.05,160.7,162.0,156.0,157.0,156.75,157.65,247362,38997786.0,3316,163401,66.06,8,2017,159.06859365152368,-0.020618556701030966,Slight or No change
60,SONATSOFTW,EQ,08-Aug-2017,156.75,156.1,158.3,153.7,157.8,156.3,155.73,157907,24590245.2,2947,81529,51.63,8,2017,159.03719223502537,-0.002870813397129135,Slight or No change
61,SONATSOFTW,EQ,09-Aug-2017,156.3,156.05,157.8,152.75,153.8,153.55,153.69,82275,12644621.75,2131,49336,59.96,8,2017,159.00495574414302,-0.017594369801663512,Slight or No change
62,SONATSOFTW,EQ,10-Aug-2017,153.55,152.55,153.3,148.5,149.65,149.5,151.03,161965,24461455.15,2185,124079,76.61,8,2017,158.89628638288275,-0.026375773363725208,Slight or No change
63,SONATSOFTW,EQ,11-Aug-2017,149.5,149.0,152.2,145.1,149.1,150.0,148.68,136252,20258142.0,2373,73007,53.58,8,2017,158.8115381885958,0.0033444816053511683,Slight or No change
64,SONATSOFTW,EQ,14-Aug-2017,150.0,152.45,155.5,151.05,154.7,153.3,153.38,191688,29400301.3,3168,85378,44.54,8,2017,158.73864872601266,0.02200000000000002,Slight or No change
65,SONATSOFTW,EQ,16-Aug-2017,153.3,154.55,161.3,154.1,161.25,160.1,157.53,283794,44706483.05,4265,187677,66.13,8,2017,158.76479136010772,0.04435746901500304,Slight or No change
66,SONATSOFTW,EQ,17-Aug-2017,160.1,162.6,166.3,159.0,162.45,161.95,162.93,267304,43552424.6,5790,154008,57.62,8,2017,158.82138063379375,0.011555277951280418,Slight or No change
67,SONATSOFTW,EQ,18-Aug-2017,161.95,161.0,161.0,156.5,157.55,157.55,158.2,133224,21076647.25,3661,87796,65.9,8,2017,158.81022176370305,-0.027168879283729352,Slight or No change
68,SONATSOFTW,EQ,21-Aug-2017,157.55,157.55,158.35,154.35,155.2,154.65,155.5,92380,14365076.5,1918,67744,73.33,8,2017,158.78505534341326,-0.018406854966677266,Slight or No change
69,SONATSOFTW,EQ,22-Aug-2017,154.65,155.65,160.0,154.5,155.55,155.25,155.56,55259,8596254.35,2311,32048,58.0,8,2017,158.77230982276205,0.0038797284190106307,Slight or No change
70,SONATSOFTW,EQ,23-Aug-2017,155.25,157.9,157.9,154.5,154.5,154.65,154.84,59643,9234919.1,1627,40631,68.12,8,2017,158.75633001054982,-0.0038647342995168366,Slight or No change
71,SONATSOFTW,EQ,24-Aug-2017,154.65,156.9,158.6,154.55,156.8,156.95,156.8,115534,18115827.8,2649,75272,65.15,8,2017,158.7428673920098,0.014872292272874121,Slight or No change
72,SONATSOFTW,EQ,28-Aug-2017,156.95,156.95,160.2,155.2,159.1,158.75,157.99,148790,23507518.2,3364,118649,79.74,8,2017,158.742935202378,0.011468620579802469,Slight or No change
73,SONATSOFTW,EQ,29-Aug-2017,158.75,159.0,159.1,156.7,157.05,157.85,158.05,80842,12776926.8,1850,66488,82.24,8,2017,158.73834646260426,-0.005669291338582738,Slight or No change
74,SONATSOFTW,EQ,30-Aug-2017,157.85,159.0,161.4,157.3,158.75,159.3,159.3,106009,16887327.8,2523,77316,72.93,8,2017,158.74210596951966,0.009185936015204454,Slight or No change
75,SONATSOFTW,EQ,31-Aug-2017,159.3,159.0,161.5,157.0,157.8,158.25,158.95,99225,15772064.4,2589,70524,71.07,8,2017,158.7390419826291,-0.006591337099811745,Slight or No change
76,SONATSOFTW,EQ,01-Sep-2017,158.25,159.9,162.5,157.9,159.5,159.55,159.85,128813,20590617.3,3620,79555,61.76,9,2017,158.74554431228185,0.00821484992101107,Slight or No change
77,SONATSOFTW,EQ,04-Sep-2017,159.55,159.55,160.1,155.0,157.25,158.2,156.76,176720,27703228.1,3811,117385,66.42,9,2017,158.7396085642995,-0.008461297398934642,Slight or No change
78,SONATSOFTW,EQ,05-Sep-2017,158.2,158.9,158.9,154.8,158.0,158.0,156.68,121687,19065917.65,2261,63665,52.32,9,2017,158.734108545394,-0.0012642225031604948,Slight or No change
79,SONATSOFTW,EQ,06-Sep-2017,158.0,156.05,158.5,154.5,154.55,155.15,155.96,174590,27228920.0,2464,129672,74.27,9,2017,158.69627217261552,-0.01803797468354429,Slight or No change
80,SONATSOFTW,EQ,07-Sep-2017,155.15,155.5,157.8,152.0,154.5,154.05,154.19,196098,30235382.9,5401,134977,68.83,9,2017,158.64182597420265,-0.007089912987431446,Slight or No change
81,SONATSOFTW,EQ,08-Sep-2017,154.05,155.25,157.7,153.1,153.9,153.6,155.11,112285,17416998.1,2824,58641,52.23,9,2017,158.60822166005443,-0.0029211295034080598,Slight or No change
82,SONATSOFTW,EQ,11-Sep-2017,153.6,155.0,158.35,153.0,154.0,154.55,155.42,137548,21378094.7,2998,60492,43.98,9,2017,158.57535587556868,0.006184895833333481,Slight or No change
83,SONATSOFTW,EQ,12-Sep-2017,154.55,156.0,158.05,155.0,157.0,156.5,156.67,76289,11952394.15,1926,52943,69.4,9,2017,158.566075574106,0.012617275962471641,Slight or No change
84,SONATSOFTW,EQ,13-Sep-2017,156.5,157.5,157.85,153.0,153.45,153.9,155.77,90514,14099217.75,2077,63791,70.48,9,2017,158.54145052719838,-0.016613418530351365,Slight or No change
85,SONATSOFTW,EQ,14-Sep-2017,153.9,154.9,155.9,151.0,152.5,152.15,153.23,99605,15262875.05,2443,73586,73.88,9,2017,158.5045463749327,-0.011371020142949995,Slight or No change
86,SONATSOFTW,EQ,15-Sep-2017,152.15,151.3,157.7,151.3,156.0,156.75,155.63,186543,29031259.3,2839,110271,59.11,9,2017,158.48577624155917,0.030233322379231042,Slight or No change
87,SONATSOFTW,EQ,18-Sep-2017,156.75,156.55,158.45,154.0,156.0,155.5,155.79,100375,15637211.55,2168,54688,54.48,9,2017,158.46868736266268,-0.00797448165869219,Slight or No change
88,SONATSOFTW,EQ,19-Sep-2017,155.5,156.85,157.0,154.4,155.0,155.2,155.86,70126,10929723.3,1891,49084,69.99,9,2017,158.45566918804622,-0.0019292604501608412,Slight or No change
89,SONATSOFTW,EQ,20-Sep-2017,155.2,157.9,157.9,153.0,155.0,154.55,155.1,93990,14578117.15,1815,57052,60.7,9,2017,158.43493138984164,-0.004188144329896781,Slight or No change
90,SONATSOFTW,EQ,21-Sep-2017,154.55,154.1,156.0,152.7,154.4,154.15,154.33,134982,20831925.05,2145,101238,75.0,9,2017,158.4025044345464,-0.0025881591717891173,Slight or No change
91,SONATSOFTW,EQ,22-Sep-2017,154.15,154.15,155.5,152.5,152.8,153.0,153.79,87977,13529811.75,1805,65973,74.99,9,2017,158.37598807574247,-0.007460265974699953,Slight or No change
92,SONATSOFTW,EQ,25-Sep-2017,153.0,154.7,154.7,146.5,148.55,148.7,149.51,147500,22052801.8,2156,112444,76.23,9,2017,158.2970152258687,-0.028104575163398815,Slight or No change
93,SONATSOFTW,EQ,26-Sep-2017,148.7,150.0,152.35,147.0,147.0,147.55,149.08,126536,18863770.9,1631,88495,69.94,9,2017,158.2222908630596,-0.007733691997309888,Slight or No change
94,SONATSOFTW,EQ,27-Sep-2017,147.55,149.7,149.7,144.95,146.0,145.3,146.72,124263,18232035.5,1641,98158,78.99,9,2017,158.13465411413034,-0.01524906811250426,Slight or No change
95,SONATSOFTW,EQ,28-Sep-2017,145.3,146.9,148.8,144.8,148.05,147.35,147.04,99391,14614835.0,1564,60979,61.35,9,2017,158.07646941798023,0.014108740536820319,Slight or No change
96,SONATSOFTW,EQ,29-Sep-2017,147.35,147.75,149.5,147.0,147.9,147.4,148.1,66365,9828331.2,1298,43687,65.83,9,2017,158.03814632543256,0.00033932813030213005,Slight or No change
97,SONATSOFTW,EQ,03-Oct-2017,147.4,148.0,150.9,148.0,150.8,150.25,150.11,47163,7079818.3,950,31677,67.16,10,2017,158.01833001130353,0.019335142469470767,Slight or No change
98,SONATSOFTW,EQ,04-Oct-2017,150.25,150.95,153.7,148.0,148.7,149.1,151.27,151035,22846432.9,2034,95045,62.93,10,2017,157.94624846637146,-0.007653910149750476,Slight or No change
99,SONATSOFTW,EQ,05-Oct-2017,149.1,148.15,150.55,148.15,148.5,148.85,149.09,123820,18459956.8,913,106128,85.71,10,2017,157.88637313868682,-0.0016767270288396974,Slight or No change
100,SONATSOFTW,EQ,06-Oct-2017,148.85,153.0,153.0,149.05,150.85,150.9,150.72,55852,8418058.9,880,35682,63.89,10,2017,157.86569089187049,0.013772253946926494,Slight or No change
101,SONATSOFTW,EQ,09-Oct-2017,150.9,150.25,153.9,150.0,153.0,153.3,152.59,134285,20490112.45,1776,66731,49.69,10,2017,157.83342371087863,0.015904572564612307,Slight or No change
102,SONATSOFTW,EQ,10-Oct-2017,153.3,153.0,155.55,152.4,154.3,154.3,154.39,108983,16826183.65,1549,54220,49.75,10,2017,157.8132726631649,0.0065231572080886036,Slight or No change
103,SONATSOFTW,EQ,11-Oct-2017,154.3,155.0,157.0,152.1,152.7,152.5,154.49,168796,26077721.95,1497,123858,73.38,10,2017,157.76675175830732,-0.01166558651976679,Slight or No change
104,SONATSOFTW,EQ,12-Oct-2017,152.5,153.85,153.85,151.7,152.8,152.2,152.57,73836,11265218.75,1271,57045,77.26,10,2017,157.74551277271533,-0.0019672131147541183,Slight or No change
105,SONATSOFTW,EQ,13-Oct-2017,152.2,153.0,154.95,152.5,153.7,153.55,153.85,89839,13821887.4,1625,60507,67.35,10,2017,157.72612614493903,0.008869908015768813,Slight or No change
106,SONATSOFTW,EQ,16-Oct-2017,153.55,153.9,155.0,153.05,153.4,153.35,153.99,50997,7853102.15,1448,37418,73.37,10,2017,157.7146776310157,-0.0013025073266038634,Slight or No change
107,SONATSOFTW,EQ,17-Oct-2017,153.35,154.0,158.0,152.3,155.5,154.8,153.72,354674,54519810.2,1948,307268,86.63,10,2017,157.66259370415307,0.009455493968047124,Slight or No change
108,SONATSOFTW,EQ,18-Oct-2017,154.8,155.6,158.0,150.95,157.5,157.25,156.57,129840,20328484.9,1988,82756,63.74,10,2017,157.659912171067,0.015826873385012874,Slight or No change
109,SONATSOFTW,EQ,19-Oct-2017,157.25,158.9,159.4,155.85,156.95,157.0,157.54,36498,5749823.85,979,29177,79.94,10,2017,157.65870875844791,-0.0015898251192368873,Slight or No change
110,SONATSOFTW,EQ,23-Oct-2017,157.0,157.0,163.0,156.95,161.45,161.9,160.92,356590,57382983.9,5950,240020,67.31,10,2017,157.73295201572088,0.031210191082802652,Slight or No change
111,SONATSOFTW,EQ,24-Oct-2017,161.9,162.4,176.4,161.0,172.7,172.55,171.47,1335721,229035605.75,18196,723789,54.19,10,2017,158.64472180424943,0.06578134651019152,Slight or No change
112,SONATSOFTW,EQ,25-Oct-2017,172.55,174.0,174.9,168.0,171.9,171.3,172.1,560746,96505843.45,16311,325775,58.1,10,2017,158.963412213783,-0.007244277021153267,Slight or No change
113,SONATSOFTW,EQ,26-Oct-2017,171.3,169.0,175.8,169.0,172.0,172.35,173.74,605564,105210167.4,8504,336055,55.49,10,2017,159.31782395453283,0.0061295971978982955,Slight or No change
114,SONATSOFTW,EQ,27-Oct-2017,172.35,172.55,181.65,172.55,178.0,179.65,177.59,900166,159857589.9,13029,531744,59.07,10,2017,160.087699785699,0.04235567159849141,Slight or No change
115,SONATSOFTW,EQ,30-Oct-2017,179.65,180.6,183.75,177.95,183.0,181.9,181.16,393196,71233235.1,6185,233979,59.51,10,2017,160.44259529409024,0.012524352908433123,Slight or No change
116,SONATSOFTW,EQ,31-Oct-2017,181.9,183.4,183.4,179.35,179.5,180.45,180.86,233528,42235380.0,2747,167400,71.68,10,2017,160.6340839535633,-0.007971412864211214,Slight or No change
117,SONATSOFTW,EQ,01-Nov-2017,180.45,180.45,187.0,180.45,185.9,185.95,184.16,398649,73414450.9,7069,240587,60.35,11,2017,161.0410511660175,0.030479357162648935,Slight or No change
118,SONATSOFTW,EQ,02-Nov-2017,185.95,187.0,193.7,184.45,191.5,191.75,189.55,597458,113248754.45,6580,306539,51.31,11,2017,161.76350188449499,0.031191180424845477,Slight or No change
119,SONATSOFTW,EQ,03-Nov-2017,191.75,191.0,191.6,184.9,185.8,186.0,188.67,280862,52989241.3,6624,189486,67.47,11,2017,162.02860944149919,-0.029986962190352018,Slight or No change
120,SONATSOFTW,EQ,06-Nov-2017,186.0,185.9,193.5,183.95,185.6,185.75,189.23,365134,69095216.7,4867,125830,34.46,11,2017,162.36120721298448,-0.0013440860215053752,Slight or No change
121,SONATSOFTW,EQ,07-Nov-2017,185.75,187.0,195.0,182.55,186.3,186.15,189.09,598639,113199234.1,8749,192858,32.22,11,2017,162.89576418126887,0.002153432032301561,Slight or No change
122,SONATSOFTW,EQ,08-Nov-2017,186.15,187.45,192.0,186.25,189.5,189.1,189.36,334266,63297736.65,5226,179171,53.6,11,2017,163.22048115224456,0.01584743486435669,Slight or No change
123,SONATSOFTW,EQ,09-Nov-2017,189.1,190.6,194.0,187.65,189.5,189.45,190.23,199751,37999081.05,4525,84023,42.06,11,2017,163.41328532535613,0.0018508725542041304,Slight or No change
124,SONATSOFTW,EQ,10-Nov-2017,189.45,189.8,195.95,188.0,192.0,191.95,193.48,403725,78113482.35,5676,143752,35.61,11,2017,163.83104068465994,0.013196093956189037,Slight or No change
125,SONATSOFTW,EQ,13-Nov-2017,191.95,194.4,194.9,182.0,187.0,186.75,189.83,248382,47149823.2,4473,109434,44.06,11,2017,164.03561612506675,-0.027090388121906672,Slight or No change
126,SONATSOFTW,EQ,14-Nov-2017,186.75,189.4,194.7,188.9,191.35,190.3,192.02,291844,56039706.55,6509,156741,53.71,11,2017,164.30821580586073,0.019009370816599702,Slight or No change
127,SONATSOFTW,EQ,15-Nov-2017,190.3,192.0,199.0,190.45,193.0,192.35,195.53,638220,124793805.15,12543,268545,42.08,11,2017,164.93056799321428,0.01077246452968983,Slight or No change
128,SONATSOFTW,EQ,16-Nov-2017,192.35,192.5,207.0,192.5,207.0,205.85,202.13,892845,180471945.1,13181,445094,49.85,11,2017,166.16278407595223,0.07018455939693258,Slight or No change
129,SONATSOFTW,EQ,17-Nov-2017,205.85,210.0,212.55,205.4,208.85,209.4,209.02,1511089,315844811.9,16553,941219,62.29,11,2017,168.25950561069166,0.01724556716055381,Slight or No change
130,SONATSOFTW,EQ,20-Nov-2017,209.4,204.5,222.25,203.35,216.15,216.2,214.9,1134197,243739401.3,14994,501072,44.18,11,2017,169.9431768261864,0.032473734479465,Slight or No change
131,SONATSOFTW,EQ,21-Nov-2017,216.2,215.95,228.5,212.75,222.05,222.55,222.38,1412548,314116497.05,20608,483286,34.21,11,2017,172.14772521970008,0.029370952821461627,Slight or No change
132,SONATSOFTW,EQ,22-Nov-2017,222.55,223.0,224.25,215.55,219.35,219.6,218.86,559490,122452127.8,9570,232984,41.64,11,2017,172.92249787046816,-0.01325544821388458,Slight or No change
133,SONATSOFTW,EQ,23-Nov-2017,219.6,220.1,234.4,216.0,229.25,229.35,228.7,1372295,313848429.45,14316,406266,29.6,11,2017,175.09524990392606,0.0443989071038251,Slight or No change
134,SONATSOFTW,EQ,24-Nov-2017,229.35,231.4,241.0,228.7,229.85,230.2,234.87,1220131,286574662.0,14197,236253,19.36,11,2017,176.9193466205465,0.0037061260082842384,Slight or No change
135,SONATSOFTW,EQ,27-Nov-2017,230.2,231.9,235.4,225.1,226.1,226.4,230.54,399912,92193964.4,6090,180434,45.12,11,2017,177.45043359289568,-0.01650738488271064,Slight or No change
136,SONATSOFTW,EQ,28-Nov-2017,226.4,226.2,239.7,223.8,238.8,236.95,232.74,662095,154096066.75,14882,319894,48.32,11,2017,178.48927744378537,0.04659893992932851,Slight or No change
137,SONATSOFTW,EQ,29-Nov-2017,236.95,238.55,244.95,236.3,240.8,242.25,241.69,717776,173481652.2,12218,298565,41.6,11,2017,179.67372223831129,0.022367588098755053,Slight or No change
